ensembl_gene_id	humantfs_gene_name	ensembl_transcript_id	tf_family	n_dbd
ENSG00000196967	ZNF585A	ENST00000392157	C2H2 ZF	21
ENSG00000196967	ZNF585A	ENST00000588354	C2H2 ZF	0
ENSG00000197008	ZNF138	ENST00000437743	C2H2 ZF	5
ENSG00000197008	ZNF138	ENST00000440155	C2H2 ZF	5
ENSG00000197008	ZNF138	ENST00000440598	C2H2 ZF	0
ENSG00000197008	ZNF138	ENST00000494380	C2H2 ZF	0
ENSG00000197013	ZNF429	ENST00000358491	C2H2 ZF	15
ENSG00000197013	ZNF429	ENST00000597078	C2H2 ZF	0
ENSG00000197013	ZNF429	ENST00000594385	C2H2 ZF	0
ENSG00000197016	ZNF470	ENST00000330619	C2H2 ZF	17
ENSG00000197016	ZNF470	ENST00000601902	C2H2 ZF	0
ENSG00000197020	ZNF100	ENST00000305570	C2H2 ZF	11
ENSG00000197020	ZNF100	ENST00000358296	C2H2 ZF	11
ENSG00000197024	ZNF398	ENST00000426851	C2H2 ZF	8
ENSG00000197024	ZNF398	ENST00000475153	C2H2 ZF	8
ENSG00000197024	ZNF398	ENST00000491174	C2H2 ZF	8
ENSG00000197037	ZSCAN25	ENST00000262941	C2H2 ZF	7
ENSG00000197037	ZSCAN25	ENST00000334715	C2H2 ZF	7
ENSG00000197037	ZSCAN25	ENST00000394152	C2H2 ZF	7
ENSG00000197044	ZNF441	ENST00000357901	C2H2 ZF	18
ENSG00000197050	ZNF420	ENST00000304239	C2H2 ZF	12
ENSG00000197050	ZNF420	ENST00000337995	C2H2 ZF	19
ENSG00000197054	ZNF763	ENST00000343949	C2H2 ZF	7
ENSG00000197054	ZNF763	ENST00000358987	C2H2 ZF	7
ENSG00000197054	ZNF763	ENST00000586494	C2H2 ZF	2
ENSG00000197054	ZNF763	ENST00000481745	C2H2 ZF	0
ENSG00000197062	ZSCAN26	ENST00000316606	C2H2 ZF	8
ENSG00000197062	ZSCAN26	ENST00000421553	C2H2 ZF	8
ENSG00000197062	ZSCAN26	ENST00000611552	C2H2 ZF	8
ENSG00000197062	ZSCAN26	ENST00000619937	C2H2 ZF	8
ENSG00000197062	ZSCAN26	ENST00000617168	C2H2 ZF	0
ENSG00000197063	MAFG	ENST00000357736	bZIP	1
ENSG00000197063	MAFG	ENST00000392366	bZIP	1
ENSG00000197114	ZGPAT	ENST00000328969	CCCH ZF	1
ENSG00000197114	ZGPAT	ENST00000355969	CCCH ZF	1
ENSG00000197114	ZGPAT	ENST00000357119	CCCH ZF	1
ENSG00000197114	ZGPAT	ENST00000448100	CCCH ZF	1
ENSG00000197114	ZGPAT	ENST00000431125	CCCH ZF	0
ENSG00000197123	ZNF679	ENST00000255746	C2H2 ZF	8
ENSG00000197123	ZNF679	ENST00000421025	C2H2 ZF	8
ENSG00000197124	ZNF682	ENST00000358523	C2H2 ZF	11
ENSG00000197124	ZNF682	ENST00000397165	C2H2 ZF	11
ENSG00000197124	ZNF682	ENST00000595736	C2H2 ZF	11
ENSG00000197124	ZNF682	ENST00000597972	C2H2 ZF	11
ENSG00000197128	ZNF772	ENST00000343280	C2H2 ZF	10
ENSG00000197128	ZNF772	ENST00000356584	C2H2 ZF	10
ENSG00000197128	ZNF772	ENST00000427512	C2H2 ZF	10
ENSG00000197128	ZNF772	ENST00000425074	C2H2 ZF	0
ENSG00000197128	ZNF772	ENST00000600175	C2H2 ZF	0
ENSG00000197134	ZNF257	ENST00000594947	C2H2 ZF	13
ENSG00000197134	ZNF257	ENST00000597927	C2H2 ZF	1
ENSG00000197162	ZNF785	ENST00000395216	C2H2 ZF	7
ENSG00000197162	ZNF785	ENST00000470110	C2H2 ZF	7
ENSG00000197279	ZNF165	ENST00000377325	C2H2 ZF	6
ENSG00000197343	ZNF655	ENST00000252713	C2H2 ZF	7
ENSG00000197343	ZNF655	ENST00000394163	C2H2 ZF	7
ENSG00000197343	ZNF655	ENST00000424881	C2H2 ZF	7
ENSG00000197343	ZNF655	ENST00000493277	C2H2 ZF	7
ENSG00000197343	ZNF655	ENST00000320583	C2H2 ZF	0
ENSG00000197343	ZNF655	ENST00000452314	C2H2 ZF	0
ENSG00000197343	ZNF655	ENST00000422164	C2H2 ZF	0
ENSG00000197343	ZNF655	ENST00000440391	C2H2 ZF	0
ENSG00000197343	ZNF655	ENST00000357864	C2H2 ZF	0
ENSG00000197360	ZNF98	ENST00000357774	C2H2 ZF	13
ENSG00000197362	ZNF786	ENST00000316286	C2H2 ZF	15
ENSG00000197362	ZNF786	ENST00000491431	C2H2 ZF	15
ENSG00000197363	ZNF517	ENST00000529429	C2H2 ZF	10
ENSG00000197363	ZNF517	ENST00000531720	C2H2 ZF	10
ENSG00000197363	ZNF517	ENST00000525105	C2H2 ZF	0
ENSG00000197372	ZNF675	ENST00000359788	C2H2 ZF	13
ENSG00000197372	ZNF675	ENST00000599168	C2H2 ZF	0
ENSG00000197372	ZNF675	ENST00000601935	C2H2 ZF	0
ENSG00000197385	ZNF860	ENST00000360311	C2H2 ZF	12
ENSG00000197472	ZNF695	ENST00000339986	C2H2 ZF	12
ENSG00000197472	ZNF695	ENST00000487338	C2H2 ZF	0
ENSG00000197483	ZNF628	ENST00000391718	C2H2 ZF	17
ENSG00000197483	ZNF628	ENST00000591164	C2H2 ZF	2
ENSG00000197483	ZNF628	ENST00000598519	C2H2 ZF	17
ENSG00000197497	ZNF665	ENST00000396424	C2H2 ZF	18
ENSG00000197566	ZNF624	ENST00000311331	C2H2 ZF	21
ENSG00000197576	HOXA4	ENST00000360046	Homeodomain	1
ENSG00000197576	HOXA4	ENST00000428284	Homeodomain	1
ENSG00000197576	HOXA4	ENST00000511914	Homeodomain	1
ENSG00000197576	HOXA4	ENST00000610970	Homeodomain	1
ENSG00000197587	DMBX1	ENST00000360032	Homeodomain	1
ENSG00000197587	DMBX1	ENST00000371956	Homeodomain	1
ENSG00000197608	ZNF841	ENST00000389534	C2H2 ZF	22
ENSG00000197608	ZNF841	ENST00000426391	C2H2 ZF	22
ENSG00000197619	ZNF615	ENST00000376716	C2H2 ZF	19
ENSG00000197619	ZNF615	ENST00000391795	C2H2 ZF	19
ENSG00000197619	ZNF615	ENST00000594083	C2H2 ZF	19
ENSG00000197619	ZNF615	ENST00000598071	C2H2 ZF	19
ENSG00000197619	ZNF615	ENST00000618487	C2H2 ZF	19
ENSG00000197647	ZNF433	ENST00000344980	C2H2 ZF	19
ENSG00000197647	ZNF433	ENST00000419886	C2H2 ZF	19
ENSG00000197647	ZNF433	ENST00000550507	C2H2 ZF	2
ENSG00000197647	ZNF433	ENST00000478765	C2H2 ZF	0
ENSG00000197714	ZNF460	ENST00000360338	C2H2 ZF	11
ENSG00000197714	ZNF460	ENST00000537645	C2H2 ZF	11
ENSG00000197757	HOXC6	ENST00000243108	Homeodomain	1
ENSG00000197757	HOXC6	ENST00000394331	Homeodomain	1
ENSG00000197779	ZNF81	ENST00000334937	C2H2 ZF	0
ENSG00000197782	ZNF780A	ENST00000340963	C2H2 ZF	17
ENSG00000197782	ZNF780A	ENST00000450241	C2H2 ZF	17
ENSG00000197782	ZNF780A	ENST00000594395	C2H2 ZF	17
ENSG00000197782	ZNF780A	ENST00000595687	C2H2 ZF	17
ENSG00000197782	ZNF780A	ENST00000414720	C2H2 ZF	0
ENSG00000197782	ZNF780A	ENST00000599972	C2H2 ZF	0
ENSG00000197808	ZNF461	ENST00000360357	C2H2 ZF	12
ENSG00000197808	ZNF461	ENST00000588268	C2H2 ZF	12
ENSG00000197841	ZNF181	ENST00000459757	C2H2 ZF	11
ENSG00000197841	ZNF181	ENST00000492450	C2H2 ZF	11
ENSG00000197841	ZNF181	ENST00000595708	C2H2 ZF	0
ENSG00000197857	ZNF44	ENST00000355684	C2H2 ZF	16
ENSG00000197857	ZNF44	ENST00000356109	C2H2 ZF	16
ENSG00000197863	ZNF790	ENST00000356725	C2H2 ZF	12
ENSG00000197905	TEAD4	ENST00000358409	TEA	1
ENSG00000197905	TEAD4	ENST00000359864	TEA	1
ENSG00000197905	TEAD4	ENST00000397122	TEA	0
ENSG00000197921	HES5	ENST00000378453	bHLH	1
ENSG00000197928	ZNF677	ENST00000333952	C2H2 ZF	10
ENSG00000197928	ZNF677	ENST00000598513	C2H2 ZF	10
ENSG00000197928	ZNF677	ENST00000594517	C2H2 ZF	0
ENSG00000197928	ZNF677	ENST00000594681	C2H2 ZF	0
ENSG00000197928	ZNF677	ENST00000598806	C2H2 ZF	0
ENSG00000197928	ZNF677	ENST00000601413	C2H2 ZF	0
ENSG00000197928	ZNF677	ENST00000601828	C2H2 ZF	0
ENSG00000197933	ZNF823	ENST00000341191	C2H2 ZF	16
ENSG00000197933	ZNF823	ENST00000431998	C2H2 ZF	12
ENSG00000197933	ZNF823	ENST00000440527	C2H2 ZF	0
ENSG00000197937	ZNF347	ENST00000334197	C2H2 ZF	19
ENSG00000197937	ZNF347	ENST00000452676	C2H2 ZF	19
ENSG00000197937	ZNF347	ENST00000601469	C2H2 ZF	19
ENSG00000197937	ZNF347	ENST00000597183	C2H2 ZF	0
ENSG00000197951	ZNF71	ENST00000328070	C2H2 ZF	13
ENSG00000197951	ZNF71	ENST00000599599	C2H2 ZF	13
ENSG00000197961	ZNF121	ENST00000586602	C2H2 ZF	9
ENSG00000198026	ZNF335	ENST00000322927	C2H2 ZF	13
ENSG00000198028	ZNF560	ENST00000301480	C2H2 ZF	14
ENSG00000198040	ZNF84	ENST00000327668	C2H2 ZF	19
ENSG00000198040	ZNF84	ENST00000392319	C2H2 ZF	19
ENSG00000198040	ZNF84	ENST00000539354	C2H2 ZF	19
ENSG00000198040	ZNF84	ENST00000540031	C2H2 ZF	1
ENSG00000198040	ZNF84	ENST00000438628	C2H2 ZF	0
ENSG00000198046	ZNF667	ENST00000292069	C2H2 ZF	16
ENSG00000198046	ZNF667	ENST00000504904	C2H2 ZF	16
ENSG00000198046	ZNF667	ENST00000591790	C2H2 ZF	0
ENSG00000198081	ZBTB14	ENST00000357006	C2H2 ZF	5
ENSG00000198081	ZBTB14	ENST00000400143	C2H2 ZF	5
ENSG00000198081	ZBTB14	ENST00000614697	C2H2 ZF	5
ENSG00000198081	ZBTB14	ENST00000615385	C2H2 ZF	5
ENSG00000198081	ZBTB14	ENST00000651870	C2H2 ZF	5
ENSG00000198081	ZBTB14	ENST00000582135	C2H2 ZF	0
ENSG00000198081	ZBTB14	ENST00000582388	C2H2 ZF	0
ENSG00000198093	ZNF649	ENST00000354957	C2H2 ZF	10
ENSG00000198093	ZNF649	ENST00000600738	C2H2 ZF	9
ENSG00000198105	ZNF248	ENST00000357328	C2H2 ZF	7
ENSG00000198105	ZNF248	ENST00000395867	C2H2 ZF	7
ENSG00000198105	ZNF248	ENST00000374648	C2H2 ZF	0
ENSG00000198105	ZNF248	ENST00000611278	C2H2 ZF	0
ENSG00000198131	ZNF544	ENST00000269829	C2H2 ZF	12
ENSG00000198131	ZNF544	ENST00000596652	C2H2 ZF	12
ENSG00000198131	ZNF544	ENST00000594384	C2H2 ZF	0
ENSG00000198131	ZNF544	ENST00000596825	C2H2 ZF	0
ENSG00000198131	ZNF544	ENST00000599227	C2H2 ZF	0
ENSG00000198131	ZNF544	ENST00000627781	C2H2 ZF	0
ENSG00000198146	ZNF770	ENST00000356321	C2H2 ZF	11
ENSG00000198169	ZNF251	ENST00000292562	C2H2 ZF	12
ENSG00000198176	TFDP1	ENST00000375370	E2F	1
ENSG00000198182	ZNF607	ENST00000355202	C2H2 ZF	19
ENSG00000198182	ZNF607	ENST00000395835	C2H2 ZF	19
ENSG00000198185	ZNF334	ENST00000347606	C2H2 ZF	14
ENSG00000198185	ZNF334	ENST00000457685	C2H2 ZF	14
ENSG00000198185	ZNF334	ENST00000593880	C2H2 ZF	14
ENSG00000198185	ZNF334	ENST00000625284	C2H2 ZF	14
ENSG00000198185	ZNF334	ENST00000596323	C2H2 ZF	0
ENSG00000198205	ZXDA	ENST00000358697	C2H2 ZF	10
ENSG00000198298	ZNF485	ENST00000361807	C2H2 ZF	11
ENSG00000198298	ZNF485	ENST00000374435	C2H2 ZF	11
ENSG00000198298	ZNF485	ENST00000430885	C2H2 ZF	0
ENSG00000198300	PEG3	ENST00000326441	C2H2 ZF	12
ENSG00000198300	PEG3	ENST00000593695	C2H2 ZF	12
ENSG00000198300	PEG3	ENST00000598410	C2H2 ZF	12
ENSG00000198300	PEG3	ENST00000599534	C2H2 ZF	12
ENSG00000198300	PEG3	ENST00000599577	C2H2 ZF	12
ENSG00000198300	PEG3	ENST00000600833	C2H2 ZF	2
ENSG00000198315	ZKSCAN8	ENST00000330236	C2H2 ZF	9
ENSG00000198315	ZKSCAN8	ENST00000457389	C2H2 ZF	9
ENSG00000198342	ZNF442	ENST00000242804	C2H2 ZF	16
ENSG00000198342	ZNF442	ENST00000438182	C2H2 ZF	16
ENSG00000198346	ZNF813	ENST00000396403	C2H2 ZF	14
ENSG00000198353	HOXC4	ENST00000303406	Homeodomain	1
ENSG00000198353	HOXC4	ENST00000430889	Homeodomain	1
ENSG00000198393	ZNF26	ENST00000328654	C2H2 ZF	13
ENSG00000198429	ZNF69	ENST00000429654	C2H2 ZF	13
ENSG00000198429	ZNF69	ENST00000340180	C2H2 ZF	0
ENSG00000198429	ZNF69	ENST00000445911	C2H2 ZF	0
ENSG00000198440	ZNF583	ENST00000333201	C2H2 ZF	12
ENSG00000198453	ZNF568	ENST00000333987	C2H2 ZF	15
ENSG00000198453	ZNF568	ENST00000415168	C2H2 ZF	15
ENSG00000198453	ZNF568	ENST00000444991	C2H2 ZF	10
ENSG00000198453	ZNF568	ENST00000455427	C2H2 ZF	11
ENSG00000198453	ZNF568	ENST00000587857	C2H2 ZF	13
ENSG00000198453	ZNF568	ENST00000427117	C2H2 ZF	0
ENSG00000198453	ZNF568	ENST00000586353	C2H2 ZF	0
ENSG00000198453	ZNF568	ENST00000455817	C2H2 ZF	0
ENSG00000198455	ZXDB	ENST00000374888	C2H2 ZF	10
ENSG00000198464	ZNF480	ENST00000334564	C2H2 ZF	12
ENSG00000198464	ZNF480	ENST00000595962	C2H2 ZF	12
ENSG00000198464	ZNF480	ENST00000490272	C2H2 ZF	0
ENSG00000198466	ZNF587	ENST00000339656	C2H2 ZF	13
ENSG00000198466	ZNF587	ENST00000423137	C2H2 ZF	13
ENSG00000198482	ZNF808	ENST00000359798	C2H2 ZF	23
ENSG00000198517	MAFK	ENST00000343242	bZIP	1
ENSG00000198521	ZNF43	ENST00000354959	C2H2 ZF	22
ENSG00000198521	ZNF43	ENST00000357491	C2H2 ZF	22
ENSG00000198521	ZNF43	ENST00000594012	C2H2 ZF	22
ENSG00000198521	ZNF43	ENST00000595461	C2H2 ZF	22
ENSG00000198521	ZNF43	ENST00000598381	C2H2 ZF	22
ENSG00000198538	ZNF28	ENST00000391783	C2H2 ZF	14
ENSG00000198538	ZNF28	ENST00000438150	C2H2 ZF	18
ENSG00000198538	ZNF28	ENST00000457749	C2H2 ZF	18
ENSG00000198546	ZNF511	ENST00000359035	C2H2 ZF	3
ENSG00000198546	ZNF511	ENST00000361518	C2H2 ZF	3
ENSG00000198551	ZNF627	ENST00000361113	C2H2 ZF	11
ENSG00000198551	ZNF627	ENST00000588174	C2H2 ZF	0
ENSG00000198556	ZNF789	ENST00000331410	C2H2 ZF	8
ENSG00000198556	ZNF789	ENST00000379724	C2H2 ZF	0
ENSG00000198556	ZNF789	ENST00000448667	C2H2 ZF	0
ENSG00000198556	ZNF789	ENST00000483089	C2H2 ZF	0
ENSG00000198597	ZNF536	ENST00000355537	C2H2 ZF	10
ENSG00000198633	ZNF534	ENST00000332323	C2H2 ZF	16
ENSG00000198633	ZNF534	ENST00000433050	C2H2 ZF	16
ENSG00000198633	ZNF534	ENST00000301085	C2H2 ZF	0
ENSG00000198633	ZNF534	ENST00000432303	C2H2 ZF	0
ENSG00000198633	ZNF534	ENST00000617900	C2H2 ZF	0
ENSG00000198740	ZNF652	ENST00000362063	C2H2 ZF	9
ENSG00000198740	ZNF652	ENST00000430262	C2H2 ZF	9
ENSG00000198783	ZNF830	ENST00000361952	C2H2 ZF	1
ENSG00000198795	ZNF521	ENST00000361524	C2H2 ZF	30
ENSG00000198795	ZNF521	ENST00000538137	C2H2 ZF	30
ENSG00000198795	ZNF521	ENST00000584787	C2H2 ZF	25
ENSG00000198807	PAX9	ENST00000361487	Paired box	1
ENSG00000198815	FOXJ3	ENST00000361346	Forkhead	1
ENSG00000198815	FOXJ3	ENST00000372572	Forkhead	1
ENSG00000198815	FOXJ3	ENST00000372573	Forkhead	1
ENSG00000198815	FOXJ3	ENST00000445886	Forkhead	1
ENSG00000198815	FOXJ3	ENST00000372571	Forkhead	0
ENSG00000198816	ZNF358	ENST00000597229	C2H2 ZF	9
ENSG00000198824	CHAMP1	ENST00000361283	C2H2 ZF	5
ENSG00000198839	ZNF277	ENST00000361822	C2H2 ZF	5
ENSG00000198839	ZNF277	ENST00000450657	C2H2 ZF	3
ENSG00000198839	ZNF277	ENST00000421043	C2H2 ZF	0
ENSG00000198911	SREBF2	ENST00000361204	bHLH	1
ENSG00000198914	POU3F3	ENST00000361360	Homeodomain; POU	2
ENSG00000198939	ZFP2	ENST00000361362	C2H2 ZF	13
ENSG00000198939	ZFP2	ENST00000523286	C2H2 ZF	13
ENSG00000198945	L3MBTL3	ENST00000361794	C2H2 ZF	1
ENSG00000198945	L3MBTL3	ENST00000533560	C2H2 ZF	1
ENSG00000198963	RORB	ENST00000376896	Nuclear receptor	1
ENSG00000198963	RORB	ENST00000396204	Nuclear receptor	1
ENSG00000203326	ZNF525	ENST00000474037	C2H2 ZF	9
ENSG00000203326	ZNF525	ENST00000475179	C2H2 ZF	0
ENSG00000203883	SOX18	ENST00000340356	HMG/Sox	1
ENSG00000203989	RHOXF2B	ENST00000371402	Homeodomain	1
ENSG00000204103	MAFB	ENST00000373313	bZIP	1
ENSG00000204231	RXRB	ENST00000374680	Nuclear receptor	1
ENSG00000204231	RXRB	ENST00000374685	Nuclear receptor	1
ENSG00000204304	PBX2	ENST00000375050	Homeodomain	1
ENSG00000204335	SP5	ENST00000375281	C2H2 ZF	3
ENSG00000204366	ZBTB12	ENST00000375527	C2H2 ZF	4
ENSG00000204514	ZNF814	ENST00000435989	C2H2 ZF	23
ENSG00000204514	ZNF814	ENST00000596604	C2H2 ZF	0
ENSG00000204514	ZNF814	ENST00000597807	C2H2 ZF	0
ENSG00000204514	ZNF814	ENST00000597832	C2H2 ZF	0
ENSG00000204514	ZNF814	ENST00000600634	C2H2 ZF	0
ENSG00000204514	ZNF814	ENST00000595295	C2H2 ZF	0
ENSG00000204519	ZNF551	ENST00000282296	C2H2 ZF	15
ENSG00000204519	ZNF551	ENST00000601064	C2H2 ZF	12
ENSG00000204519	ZNF551	ENST00000596085	C2H2 ZF	0
ENSG00000204524	ZNF805	ENST00000414468	C2H2 ZF	13
ENSG00000204531	POU5F1	ENST00000259915	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000441888	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000471529	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000512818	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000513407	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000606567	Homeodomain; POU	2
ENSG00000204531	POU5F1	ENST00000620031	Homeodomain; POU	2
ENSG00000204604	ZNF468	ENST00000595646	C2H2 ZF	11
ENSG00000204604	ZNF468	ENST00000243639	C2H2 ZF	0
ENSG00000204604	ZNF468	ENST00000601847	C2H2 ZF	0
ENSG00000204611	ZNF616	ENST00000600228	C2H2 ZF	21
ENSG00000204611	ZNF616	ENST00000330123	C2H2 ZF	0
ENSG00000204612	FOXB2	ENST00000376708	Forkhead	1
ENSG00000204644	ZFP57	ENST00000488757	C2H2 ZF	7
ENSG00000204779	FOXD4L5	ENST00000377420	Forkhead	1
ENSG00000204859	ZBTB48	ENST00000377674	C2H2 ZF	11
ENSG00000204920	ZNF155	ENST00000270014	C2H2 ZF	11
ENSG00000204920	ZNF155	ENST00000407951	C2H2 ZF	11
ENSG00000204920	ZNF155	ENST00000590615	C2H2 ZF	11
ENSG00000204946	ZNF783	ENST00000434415	C2H2 ZF	4
ENSG00000204947	ZNF425	ENST00000378061	C2H2 ZF	19
ENSG00000205143	ARID3C	ENST00000378909	ARID/BRIGHT	1
ENSG00000205189	ZBTB10	ENST00000379091	C2H2 ZF	2
ENSG00000205189	ZBTB10	ENST00000455036	C2H2 ZF	2
ENSG00000205189	ZBTB10	ENST00000610895	C2H2 ZF	2
ENSG00000205250	E2F4	ENST00000379378	E2F	1
ENSG00000205683	DPF3	ENST00000541685	C2H2 ZF	1
ENSG00000205683	DPF3	ENST00000546183	C2H2 ZF	1
ENSG00000205683	DPF3	ENST00000556509	C2H2 ZF	1
ENSG00000205683	DPF3	ENST00000610283	C2H2 ZF	1
ENSG00000205857	NANOGNB	ENST00000382119	Homeodomain	1
ENSG00000205899	BHLHA9	ENST00000391429	bHLH	1
ENSG00000205903	ZNF316	ENST00000382252	C2H2 ZF	15
ENSG00000205922	ONECUT3	ENST00000382349	CUT; Homeodomain	2
ENSG00000205927	OLIG2	ENST00000333337	bHLH	1
ENSG00000205927	OLIG2	ENST00000382357	bHLH	1
ENSG00000213015	ZNF580	ENST00000325333	C2H2 ZF	3
ENSG00000213015	ZNF580	ENST00000543039	C2H2 ZF	3
ENSG00000213020	ZNF611	ENST00000319783	C2H2 ZF	15
ENSG00000213020	ZNF611	ENST00000595798	C2H2 ZF	15
ENSG00000213020	ZNF611	ENST00000602162	C2H2 ZF	15
ENSG00000213020	ZNF611	ENST00000652185	C2H2 ZF	15
ENSG00000213096	ZNF254	ENST00000357002	C2H2 ZF	15
ENSG00000213096	ZNF254	ENST00000339642	C2H2 ZF	0
ENSG00000213347	MXD3	ENST00000423571	bHLH	1
ENSG00000213347	MXD3	ENST00000427908	bHLH	1
ENSG00000213347	MXD3	ENST00000439742	bHLH	1
ENSG00000213588	ZBTB9	ENST00000395064	C2H2 ZF	2
ENSG00000213676	ATF6B	ENST00000375201	bZIP	1
ENSG00000213676	ATF6B	ENST00000375203	bZIP	1
ENSG00000213762	ZNF134	ENST00000396161	C2H2 ZF	10
ENSG00000213762	ZNF134	ENST00000600344	C2H2 ZF	0
ENSG00000213921	LEUTX	ENST00000396841	Homeodomain	1
ENSG00000213928	IRF9	ENST00000396864	IRF	1
ENSG00000213967	ZNF726	ENST00000594466	C2H2 ZF	15
ENSG00000213967	ZNF726	ENST00000525354	C2H2 ZF	0
ENSG00000213967	ZNF726	ENST00000531821	C2H2 ZF	0
ENSG00000213967	ZNF726	ENST00000575986	C2H2 ZF	0
ENSG00000213973	ZNF99	ENST00000596209	C2H2 ZF	23
ENSG00000213988	ZNF90	ENST00000418063	C2H2 ZF	15
ENSG00000213999	MEF2B	ENST00000409224	MADS box	1
ENSG00000213999	MEF2B	ENST00000424583	MADS box	1
ENSG00000213999	MEF2B	ENST00000444486	MADS box	1
ENSG00000214022	REPIN1	ENST00000397281	C2H2 ZF	15
ENSG00000214022	REPIN1	ENST00000425389	C2H2 ZF	15
ENSG00000214022	REPIN1	ENST00000444957	C2H2 ZF	15
ENSG00000214022	REPIN1	ENST00000489432	C2H2 ZF	15
ENSG00000214022	REPIN1	ENST00000479668	C2H2 ZF	0
ENSG00000214022	REPIN1	ENST00000466559	C2H2 ZF	0
ENSG00000214022	REPIN1	ENST00000482680	C2H2 ZF	0
ENSG00000214029	ZNF891	ENST00000537226	C2H2 ZF	8
ENSG00000214336	FOXI3	ENST00000428390	Forkhead	1
ENSG00000214513	NOTO	ENST00000398468	Homeodomain	1
ENSG00000214534	ZNF705E	ENST00000525199	C2H2 ZF	3
ENSG00000214652	ZNF727	ENST00000456806	C2H2 ZF	10
ENSG00000214717	ZBED1	ENST00000381218	BED ZF	1
ENSG00000214717	ZBED1	ENST00000381222	BED ZF	1
ENSG00000214717	ZBED1	ENST00000381223	BED ZF	1
ENSG00000214717	ZBED1	ENST00000461691	BED ZF	1
ENSG00000214717	ZBED1	ENST00000652001	BED ZF	1
ENSG00000215271	HOMEZ	ENST00000357460	Homeodomain	3
ENSG00000215271	HOMEZ	ENST00000561013	Homeodomain	3
ENSG00000215271	HOMEZ	ENST00000606731	Homeodomain	2
ENSG00000215343	ZNF705D	ENST00000400078	C2H2 ZF	3
ENSG00000215356	ZNF705B	ENST00000400120	C2H2 ZF	3
ENSG00000215372	ZNF705G	ENST00000400156	C2H2 ZF	3
ENSG00000215397	SCRT2	ENST00000246104	C2H2 ZF	5
ENSG00000215421	ZNF407	ENST00000299687	C2H2 ZF	25
ENSG00000215421	ZNF407	ENST00000309902	C2H2 ZF	19
ENSG00000215421	ZNF407	ENST00000577538	C2H2 ZF	25
ENSG00000215612	HMX1	ENST00000400677	Homeodomain	1
ENSG00000215612	HMX1	ENST00000506970	Homeodomain	0
ENSG00000217236	SP9	ENST00000394967	C2H2 ZF	3
ENSG00000218891	ZNF579	ENST00000325421	C2H2 ZF	8
ENSG00000220201	ZGLP1	ENST00000403903	GATA	1
ENSG00000221818	EBF2	ENST00000408929	EBF1	1
ENSG00000221818	EBF2	ENST00000520164	EBF1	1
ENSG00000221818	EBF2	ENST00000535548	EBF1	0
ENSG00000221869	CEBPD	ENST00000408965	bZIP	1
ENSG00000221923	ZNF880	ENST00000422689	C2H2 ZF	13
ENSG00000221923	ZNF880	ENST00000344085	C2H2 ZF	0
ENSG00000221923	ZNF880	ENST00000597976	C2H2 ZF	0
ENSG00000221923	ZNF880	ENST00000600321	C2H2 ZF	0
ENSG00000221944	TIGD1	ENST00000408957	CENPB; Pipsqueak	2
ENSG00000221994	ZNF630	ENST00000276054	C2H2 ZF	13
ENSG00000221994	ZNF630	ENST00000409324	C2H2 ZF	13
ENSG00000223547	ZNF844	ENST00000439326	C2H2 ZF	8
ENSG00000223547	ZNF844	ENST00000441304	C2H2 ZF	0
ENSG00000225614	ZNF469	ENST00000565624	C2H2 ZF	8
ENSG00000227059	ANHX	ENST00000419717	Homeodomain	1
ENSG00000227059	ANHX	ENST00000545940	Homeodomain	1
ENSG00000227124	ZNF717	ENST00000652011	C2H2 ZF	19
ENSG00000227124	ZNF717	ENST00000477374	C2H2 ZF	0
ENSG00000229544	NKX1-2	ENST00000451024	Homeodomain	1
ENSG00000229676	ZNF492	ENST00000456783	C2H2 ZF	13
ENSG00000229809	ZNF688	ENST00000223459	C2H2 ZF	2
ENSG00000229809	ZNF688	ENST00000563276	C2H2 ZF	2
ENSG00000229809	ZNF688	ENST00000567855	C2H2 ZF	0
ENSG00000230797	YY2	ENST00000429584	C2H2 ZF	4
ENSG00000232237	ASCL5	ENST00000458416	bHLH	1
ENSG00000233608	TWIST2	ENST00000448943	bHLH	1
ENSG00000233608	TWIST2	ENST00000612363	bHLH	1
ENSG00000234284	ZNF879	ENST00000444149	C2H2 ZF	13
ENSG00000234444	ZNF736	ENST00000423484	C2H2 ZF	9
ENSG00000234616	JRK	ENST00000571961	CENPB; Pipsqueak	2
ENSG00000234616	JRK	ENST00000612905	CENPB; Pipsqueak	2
ENSG00000234616	JRK	ENST00000614134	CENPB; Pipsqueak	2
ENSG00000234616	JRK	ENST00000615982	CENPB; Pipsqueak	2
ENSG00000235109	ZSCAN31	ENST00000344279	C2H2 ZF	6
ENSG00000235109	ZSCAN31	ENST00000396838	C2H2 ZF	6
ENSG00000235109	ZSCAN31	ENST00000414429	C2H2 ZF	6
ENSG00000235109	ZSCAN31	ENST00000435857	C2H2 ZF	4
ENSG00000235109	ZSCAN31	ENST00000439158	C2H2 ZF	6
ENSG00000235109	ZSCAN31	ENST00000446474	C2H2 ZF	6
